File to parse: ../Downloads/characters.901225-01.bin
03a5 00933 192 c0 **......
03a6 00934 192 c0 **......
03a7 00935 192 c0 **......

03a8 00936 224 e0 ***.....
03a9 00937 224 e0 ***.....
03aa 00938 224 e0 ***.....
03ab 00939 224 e0 ***.....
03ac 00940 224 e0 ***.....
03ad 00941 224 e0 ***.....
03ae 00942 224 e0 ***.....
03af 00943 224 e0 ***.....

03b0 00944 007 07 .....***
03b1 00945 007 07 .....***
03b2 00946 007 07 .....***
03b3 00947 007 07 .....***
03b4 00948 007 07 .....***
03b5 00949 007 07 .....***
03b6 00950 007 07 .....***
03b7 00951 007 07 .....***

03b8 00952 255 ff ********
03b9 00953 255 ff ********
03ba 00954 000 00 ........
03bb 00955 000 00 ........
03bc 00956 000 00 ........
03bd 00957 000 00 ........
03be 00958 000 00 ........
03bf 00959 000 00 ........

03c0 00960 255 ff ********
03c1 00961 255 ff ********
03c2 00962 255 ff ********
03c3 00963 000 00 ........
03c4 00964 000 00 ........
03c5 00965 000 00 ........
03c6 00966 000 00 ........
03c7 00967 000 00 ........

03c8 00968 000 00 ........
03c9 00969 000 00 ........
03ca 00970 000 00 ........
03cb 00971 000 00 ........
03cc 00972 000 00 ........
03cd 00973 255 ff ********
03ce 00974 255 ff ********
03cf 00975 255 ff ********

03d0 00976 003 03 ......**
03d1 00977 003 03 ......**
03d2 00978 003 03 ......**
03d3 00979 003 03 ......**
03d4 00980 003 03 ......**
03d5 00981 003 03 ......**
03d6 00982 255 ff ********
03d7 00983 255 ff ********

03d8 00984 000 00 ........
03d9 00985 000 00 ........
03da 00986 000 00 ........
03db 00987 000 00 ........
03dc 00988 240 f0 ****....
03dd 00989 240 f0 ****....
03de 00990 240 f0 ****....
03df 00991 240 f0 ****....

03e0 00992 015 0f ....****
03e1 00993 015 0f ....****
03e2 00994 015 0f ....****
03e3 00995 015 0f ....****
03e4 00996 000 00 ........
03e5 00997 000 00 ........
03e6 00998 000 00 ........
03e7 00999 000 00 ........

03e8 01000 024 18 ...**...
03e9 01001 024 18 ...**...
03ea 01002 024 18 ...**...
03eb 01003 248 f8 *****...
03ec 01004 248 f8 *****...
03ed 01005 000 00 ........
03ee 01006 000 00 ........
03ef 01007 000 00 ........

03f0 01008 240 f0 ****....
03f1 01009 240 f0 ****....
03f2 01010 240 f0 ****....
03f3 01011 240 f0 ****....
03f4 01012 000 00 ........
03f5 01013 000 00 ........
03f6 01014 000 00 ........
03f7 01015 000 00 ........

03f8 01016 240 f0 ****....
03f9 01017 240 f0 ****....
03fa 01018 240 f0 ****....
03fb 01019 240 f0 ****....
03fc 01020 015 0f ....****
03fd 01021 015 0f ....****
03fe 01022 015 0f ....****
03ff 01023 015 0f ....****

0400 01024 195 c3 **....**
0401 01025 153 99 *..**..*
0402 01026 145 91 *..*...*
0403 01027 145 91 *..*...*
0404 01028 159 9f *..*****
0405 01029 153 99 *..**..*
0406 01030 195 c3 **....**
0407 01031 255 ff ********

0408 01032 231 e7 ***..***
0409 01033 195 c3 **....**
040a 01034 153 99 *..**..*
040b 01035 129 81 *......*
040c 01036 153 99 *..**..*
040d 01037 153 99 *..**..*
040e 01038 153 99 *..**..*
040f 01039 255 ff ********

0410 01040 131 83 *.....**
0411 01041 153 99 *..**..*
0412 01042 153 99 *..**..*
0413 01043 131 83 *.....**
0414 01044 153 99 *..**..*
0415 01045 153 99 *..**..*
0416 01046 131 83 *.....**
0417 01047 255 ff ********

0418 01048 195 c3 **....**
0419 01049 153 99 *..**..*
041a 01050 159 9f *..*****
041b 01051 159 9f *..*****
041c 01052 159 9f *..*****
041d 01053 153 99 *..**..*
041e 01054 195 c3 **....**
041f 01055 255 ff ********

0420 01056 135 87 *....***
0421 01057 147 93 *..*..**
0422 01058 153 99 *..**..*
0423 01059 153 99 *..**..*
0424 01060 153 99 *..**..*
0425 01061 147 93 *..*..**
0426 01062 135 87 *....***
0427 01063 255 ff ********

0428 01064 129 81 *......*
0429 01065 159 9f *..*****
042a 01066 159 9f *..*****
042b 01067 135 87 *....***
042c 01068 159 9f *..*****
042d 01069 159 9f *..*****
042e 01070 129 81 *......*
042f 01071 255 ff ********

0430 01072 129 81 *......*
0431 01073 159 9f *..*****
0432 01074 159 9f *..*****
0433 01075 135 87 *....***
0434 01076 159 9f *..*****
0435 01077 159 9f *..*****
0436 01078 159 9f *..*****
0437 01079 255 ff ********

0438 01080 195 c3 **....**
0439 01081 153 99 *..**..*
043a 01082 159 9f *..*****
043b 01083 145 91 *..*...*
043c 01084 153 99 *..**..*
043d 01085 153 99 *..**..*
043e 01086 195 c3 **....**
043f 01087 255 ff ********

0440 01088 153 99 *..**..*
0441 01089 153 99 *..**..*
0442 01090 153 99 *..**..*
0443 01091 129 81 *......*
0444 01092 153 99 *..**..*
0445 01093 153 99 *..**..*
0446 01094 153 99 *..**..*
0447 01095 255 ff ********

0448 01096 195 c3 **....**
0449 01097 231 e7 ***..***
044a 01098 231 e7 ***..***
044b 01099 231 e7 ***..***
044c 01100 231 e7 ***..***
044d 01101 231 e7 ***..***
044e 01102 195 c3 **....**
044f 01103 255 ff ********

0450 01104 225 e1 ***....*
0451 01105 243 f3 ****..**
0452 01106 243 f3 ****..**
0453 01107 243 f3 ****..**
0454 01108 243 f3 ****..**
0455 01109 147 93 *..*..**
0456 01110 199 c7 **...***
0457 01111 255 ff ********

0458 01112 153 99 *..**..*
0459 01113 147 93 *..*..**
045a 01114 135 87 *....***
045b 01115 143 8f *...****
045c 01116 135 87 *....***
045d 01117 147 93 *..*..**
045e 01118 153 99 *..**..*
045f 01119 255 ff ********

0460 01120 159 9f *..*****
0461 01121 159 9f *..*****
0462 01122 159 9f *..*****
0463 01123 159 9f *..*****
0464 01124 159 9f *..*****
0465 01125 159 9f *..*****
0466 01126 129 81 *......*
0467 01127 255 ff ********

0468 01128 156 9c *..***..
0469 01129 136 88 *...*...
046a 01130 128 80 *.......
046b 01131 148 94 *..*.*..
046c 01132 156 9c *..***..
046d 01133 156 9c *..***..
046e 01134 156 9c *..***..
046f 01135 255 ff ********

0470 01136 153 99 *..**..*
0471 01137 137 89 *...*..*
0472 01138 129 81 *......*
0473 01139 129 81 *......*
0474 01140 145 91 *..*...*
0475 01141 153 99 *..**..*
0476 01142 153 99 *..**..*
0477 01143 255 ff ********

0478 01144 195 c3 **....**
0479 01145 153 99 *..**..*
047a 01146 153 99 *..**..*
047b 01147 153 99 *..**..*
047c 01148 153 99 *..**..*
047d 01149 153 99 *..**..*
047e 01150 195 c3 **....**
047f 01151 255 ff ********

0480 01152 131 83 *.....**
0481 01153 153 99 *..**..*
0482 01154 153 99 *..**..*
0483 01155 131 83 *.....**
0484 01156 159 9f *..*****
0485 01157 159 9f *..*****
0486 01158 159 9f *..*****
0487 01159 255 ff ********

0488 01160 195 c3 **....**
0489 01161 153 99 *..**..*
048a 01162 153 99 *..**..*
048b 01163 153 99 *..**..*
048c 01164 153 99 *..**..*
048d 01165 195 c3 **....**
048e 01166 241 f1 ****...*
048f 01167 255 ff ********

0490 01168 131 83 *.....**
0491 01169 153 99 *..**..*
0492 01170 153 99 *..**..*
0493 01171 131 83 *.....**
0494 01172 135 87 *....***
0495 01173 147 93 *..*..**
0496 01174 153 99 *..**..*
0497 01175 255 ff ********

0498 01176 195 c3 **....**
0499 01177 153 99 *..**..*
049a 01178 159 9f *..*****
049b 01179 195 c3 **....**
049c 01180 249 f9 *****..*
049d 01181 153 99 *..**..*
049e 01182 195 c3 **....**
049f 01183 255 ff ********

04a0 01184 129 81 *......*
04a1 01185 231 e7 ***..***
04a2 01186 231 e7 ***..***
04a3 01187 231 e7 ***..***
04a4 01188 231 e7 ***..***
04a5 01189 231 e7 ***..***
04a6 01190 231 e7 ***..***
04a7 01191 255 ff ********

04a8 01192 153 99 *..**..*
04a9 01193 153 99 *..**..*
04aa 01194 153 99 *..**..*
04ab 01195 153 99 *..**..*
04ac 01196 153 99 *..**..*
04ad 01197 153 99 *..**..*
04ae 01198 195 c3 **....**
04af 01199 255 ff ********

04b0 01200 153 99 *..**..*
04b1 01201 153 99 *..**..*
04b2 01202 153 99 *..**..*
04b3 01203 153 99 *..**..*
04b4 01204 153 99 *..**..*
04b5 01205 195 c3 **....**
04b6 01206 231 e7 ***..***
04b7 01207 255 ff ********

04b8 01208 156 9c *..***..
04b9 01209 156 9c *..***..
04ba 01210 156 9c *..***..
04bb 01211 148 94 *..*.*..
04bc 01212 128 80 *.......
04bd 01213 136 88 *...*...
04be 01214 156 9c *..***..
04bf 01215 255 ff ********

04c0 01216 153 99 *..**..*
04c1 01217 153 99 *..**..*
04c2 01218 195 c3 **....**
04c3 01219 231 e7 ***..***
04c4 01220 195 c3 **....**
04c5 01221 153 99 *..**..*
04c6 01222 153 99 *..**..*
04c7 01223 255 ff ********

04c8 01224 153 99 *..**..*
04c9 01225 153 99 *..**..*
04ca 01226 153 99 *..**..*
04cb 01227 195 c3 **....**
04cc 01228 231 e7 ***..***
04cd 01229 231 e7 ***..***
04ce 01230 231 e7 ***..***
04cf 01231 255 ff ********

04d0 01232 129 81 *......*
04d1 01233 249 f9 *****..*
04d2 01234 243 f3 ****..**
04d3 01235 231 e7 ***..***
04d4 01236 207 cf **..****
04d5 01237 159 9f *..*****
04d6 01238 129 81 *......*
04d7 01239 255 ff ********

04d8 01240 195 c3 **....**
04d9 01241 207 cf **..****
04da 01242 207 cf **..****
04db 01243 207 cf **..****
04dc 01244 207 cf **..****
04dd 01245 207 cf **..****
04de 01246 195 c3 **....**
04df 01247 255 ff ********

04e0 01248 243 f3 ****..**
04e1 01249 237 ed ***.**.*
04e2 01250 207 cf **..****
04e3 01251 131 83 *.....**
04e4 01252 207 cf **..****
04e5 01253 157 9d *..***.*
04e6 01254 003 03 ......**
04e7 01255 255 ff ********

04e8 01256 195 c3 **....**
04e9 01257 243 f3 ****..**
04ea 01258 243 f3 ****..**
04eb 01259 243 f3 ****..**
04ec 01260 243 f3 ****..**
04ed 01261 243 f3 ****..**
04ee 01262 195 c3 **....**
04ef 01263 255 ff ********

04f0 01264 255 ff ********
04f1 01265 231 e7 ***..***
04f2 01266 195 c3 **....**
04f3 01267 129 81 *......*
04f4 01268 231 e7 ***..***
04f5 01269 231 e7 ***..***
04f6 01270 231 e7 ***..***
04f7 01271 231 e7 ***..***

04f8 01272 255 ff ********
04f9 01273 239 ef ***.****
04fa 01274 207 cf **..****
04fb 01275 128 80 *.......
04fc 01276 128 80 *.......
04fd 01277 207 cf **..****
04fe 01278 239 ef ***.****
04ff 01279 255 ff ********

0500 01280 255 ff ********
0501 01281 255 ff ********
0502 01282 255 ff ********
0503 01283 255 ff ********
0504 01284 255 ff ********
0505 01285 255 ff ********
0506 01286 255 ff ********
0507 01287 255 ff ********

0508 01288 231 e7 ***..***
0509 01289 231 e7 ***..***
050a 01290 231 e7 ***..***
050b 01291 231 e7 ***..***
050c 01292 255 ff ********
050d 01293 255 ff ********
050e 01294 231 e7 ***..***
050f 01295 255 ff ********

0510 01296 153 99 *..**..*
0511 01297 153 99 *..**..*
0512 01298 153 99 *..**..*
0513 01299 255 ff ********
0514 01300 255 ff ********
0515 01301 255 ff ********
0516 01302 255 ff ********
0517 01303 255 ff ********

0518 01304 153 99 *..**..*
0519 01305 153 99 *..**..*
051a 01306 000 00 ........
051b 01307 153 99 *..**..*
051c 01308 000 00 ........
051d 01309 153 99 *..**..*
051e 01310 153 99 *..**..*
051f 01311 255 ff ********

0520 01312 231 e7 ***..***
0521 01313 193 c1 **.....*
0522 01314 159 9f *..*****
0523 01315 195 c3 **....**
0524 01316 249 f9 *****..*
0525 01317 131 83 *.....**
0526 01318 231 e7 ***..***
0527 01319 255 ff ********

0528 01320 157 9d *..***.*
0529 01321 153 99 *..**..*
052a 01322 243 f3 ****..**
052b 01323 231 e7 ***..***
052c 01324 207 cf **..****
052d 01325 153 99 *..**..*
052e 01326 185 b9 *.***..*
052f 01327 255 ff ********

0530 01328 195 c3 **....**
0531 01329 153 99 *..**..*
0532 01330 195 c3 **....**
0533 01331 199 c7 **...***
0534 01332 152 98 *..**...
0535 01333 153 99 *..**..*
0536 01334 192 c0 **......
0537 01335 255 ff ********

0538 01336 249 f9 *****..*
0539 01337 243 f3 ****..**
053a 01338 231 e7 ***..***
053b 01339 255 ff ********
053c 01340 255 ff ********
053d 01341 255 ff ********
053e 01342 255 ff ********
053f 01343 255 ff ********

0540 01344 243 f3 ****..**
0541 01345 231 e7 ***..***
0542 01346 207 cf **..****
0543 01347 207 cf **..****
0544 01348 207 cf **..****
0545 01349 231 e7 ***..***
0546 01350 243 f3 ****..**
0547 01351 255 ff ********

0548 01352 207 cf **..****
0549 01353 231 e7 ***..***
054a 01354 243 f3 ****..**
054b 01355 243 f3 ****..**
054c 01356 243 f3 ****..**
054d 01357 231 e7 ***..***
054e 01358 207 cf **..****
054f 01359 255 ff ********

0550 01360 255 ff ********
0551 01361 153 99 *..**..*
0552 01362 195 c3 **....**
0553 01363 000 00 ........
0554 01364 195 c3 **....**
0555 01365 153 99 *..**..*
0556 01366 255 ff ********
0557 01367 255 ff ********

0558 01368 255 ff ********
0559 01369 231 e7 ***..***
055a 01370 231 e7 ***..***
055b 01371 129 81 *......*
055c 01372 231 e7 ***..***
055d 01373 231 e7 ***..***
055e 01374 255 ff ********
055f 01375 255 ff ********

0560 01376 255 ff ********
0561 01377 255 ff ********
0562 01378 255 ff ********
0563 01379 255 ff ********
0564 01380 255 ff ********
0565 01381 231 e7 ***..***
0566 01382 231 e7 ***..***
0567 01383 207 cf **..****

0568 01384 255 ff ********
0569 01385 255 ff ********
056a 01386 255 ff ********
056b 01387 129 81 *......*
056c 01388 255 ff ********
056d 01389 255 ff ********
056e 01390 255 ff ********
056f 01391 255 ff ********

0570 01392 255 ff ********
0571 01393 255 ff ********
0572 01394 255 ff ********
0573 01395 255 ff ********
0574 01396 255 ff ********
0575 01397 231 e7 ***..***
0576 01398 231 e7 ***..***
0577 01399 255 ff ********

0578 01400 255 ff ********
0579 01401 252 fc ******..
057a 01402 249 f9 *****..*
057b 01403 243 f3 ****..**
057c 01404 231 e7 ***..***
057d 01405 207 cf **..****
057e 01406 159 9f *..*****
057f 01407 255 ff ********

0580 01408 195 c3 **....**
0581 01409 153 99 *..**..*
0582 01410 145 91 *..*...*
0583 01411 137 89 *...*..*
0584 01412 153 99 *..**..*
0585 01413 153 99 *..**..*
0586 01414 195 c3 **....**
0587 01415 255 ff ********

0588 01416 231 e7 ***..***
0589 01417 231 e7 ***..***
058a 01418 199 c7 **...***
058b 01419 231 e7 ***..***
058c 01420 231 e7 ***..***
058d 01421 231 e7 ***..***
058e 01422 129 81 *......*
058f 01423 255 ff ********

0590 01424 195 c3 **....**
0591 01425 153 99 *..**..*
0592 01426 249 f9 *****..*
0593 01427 243 f3 ****..**
0594 01428 207 cf **..****
0595 01429 159 9f *..*****
0596 01430 129 81 *......*
0597 01431 255 ff ********

0598 01432 195 c3 **....**
0599 01433 153 99 *..**..*
059a 01434 249 f9 *****..*
059b 01435 227 e3 ***...**
059c 01436 249 f9 *****..*
059d 01437 153 99 *..**..*
059e 01438 195 c3 **....**
059f 01439 255 ff ********

05a0 01440 249 f9 *****..*
05a1 01441 241 f1 ****...*
05a2 01442 225 e1 ***....*
05a3 01443 153 99 *..**..*
05a4 01444 128 80 *.......
05a5 01445 249 f9 *****..*
05a6 01446 249 f9 *****..*
05a7 01447 255 ff ********

05a8 01448 129 81 *......*
05a9 01449 159 9f *..*****
05aa 01450 131 83 *.....**
05ab 01451 249 f9 *****..*
05ac 01452 249 f9 *****..*
05ad 01453 153 99 *..**..*
05ae 01454 195 c3 **....**
05af 01455 255 ff ********

05b0 01456 195 c3 **....**
05b1 01457 153 99 *..**..*
05b2 01458 159 9f *..*****
05b3 01459 131 83 *.....**
05b4 01460 153 99 *..**..*
05b5 01461 153 99 *..**..*
05b6 01462 195 c3 **....**
05b7 01463 255 ff ********

05b8 01464 129 81 *......*
05b9 01465 153 99 *..**..*
05ba 01466 243 f3 ****..**
05bb 01467 231 e7 ***..***
05bc 01468 231 e7 ***..***
05bd 01469 231 e7 ***..***
05be 01470 231 e7 ***..***
05bf 01471 255 ff ********

05c0 01472 195 c3 **....**
05c1 01473 153 99 *..**..*
05c2 01474 153 99 *..**..*
05c3 01475 195 c3 **....**
05c4 01476 153 99 *..**..*
05c5 01477 153 99 *..**..*
05c6 01478 195 c3 **....**
05c7 01479 255 ff ********

05c8 01480 195 c3 **....**
05c9 01481 153 99 *..**..*
05ca 01482 153 99 *..**..*
05cb 01483 193 c1 **.....*
05cc 01484 249 f9 *****..*
05cd 01485 153 99 *..**..*
05ce 01486 195 c3 **....**
05cf 01487 255 ff ********

05d0 01488 255 ff ********
05d1 01489 255 ff ********
05d2 01490 231 e7 ***..***
05d3 01491 255 ff ********
05d4 01492 255 ff ********
05d5 01493 231 e7 ***..***
05d6 01494 255 ff ********
05d7 01495 255 ff ********

05d8 01496 255 ff ********
05d9 01497 255 ff ********
05da 01498 231 e7 ***..***
05db 01499 255 ff ********
05dc 01500 255 ff ********
05dd 01501 231 e7 ***..***
05de 01502 231 e7 ***..***
05df 01503 207 cf **..****

05e0 01504 241 f1 ****...*
05e1 01505 231 e7 ***..***
05e2 01506 207 cf **..****
05e3 01507 159 9f *..*****
05e4 01508 207 cf **..****
05e5 01509 231 e7 ***..***
05e6 01510 241 f1 ****...*
05e7 01511 255 ff ********

05e8 01512 255 ff ********
05e9 01513 255 ff ********
05ea 01514 129 81 *......*
05eb 01515 255 ff ********
05ec 01516 129 81 *......*
05ed 01517 255 ff ********
05ee 01518 255 ff ********
05ef 01519 255 ff ********

05f0 01520 143 8f *...****
05f1 01521 231 e7 ***..***
05f2 01522 243 f3 ****..**
05f3 01523 249 f9 *****..*
05f4 01524 243 f3 ****..**
05f5 01525 231 e7 ***..***
05f6 01526 143 8f *...****
05f7 01527 255 ff ********

05f8 01528 195 c3 **....**
05f9 01529 153 99 *..**..*
05fa 01530 249 f9 *****..*
05fb 01531 243 f3 ****..**
05fc 01532 231 e7 ***..***
05fd 01533 255 ff ********
05fe 01534 231 e7 ***..***
05ff 01535 255 ff ********

0600 01536 255 ff ********
0601 01537 255 ff ********
0602 01538 255 ff ********
0603 01539 000 00 ........
0604 01540 000 00 ........
0605 01541 255 ff ********
0606 01542 255 ff ********
0607 01543 255 ff ********

0608 01544 247 f7 ****.***
0609 01545 227 e3 ***...**
060a 01546 193 c1 **.....*
060b 01547 128 80 *.......
060c 01548 128 80 *.......
060d 01549 227 e3 ***...**
060e 01550 193 c1 **.....*
060f 01551 255 ff ********

0610 01552 231 e7 ***..***
0611 01553 231 e7 ***..***
0612 01554 231 e7 ***..***
0613 01555 231 e7 ***..***
0614 01556 231 e7 ***..***
0615 01557 231 e7 ***..***
0616 01558 231 e7 ***..***
0617 01559 231 e7 ***..***

0618 01560 255 ff ********
0619 01561 255 ff ********
061a 01562 255 ff ********
061b 01563 000 00 ........
061c 01564 000 00 ........
061d 01565 255 ff ********
061e 01566 255 ff ********
061f 01567 255 ff ********

0620 01568 255 ff ********
0621 01569 255 ff ********
0622 01570 000 00 ........
0623 01571 000 00 ........
0624 01572 255 ff ********
0625 01573 255 ff ********
0626 01574 255 ff ********
0627 01575 255 ff ********

0628 01576 255 ff ********
0629 01577 000 00 ........
062a 01578 000 00 ........
062b 01579 255 ff ********
062c 01580 255 ff ********
062d 01581 255 ff ********
062e 01582 255 ff ********
062f 01583 255 ff ********

0630 01584 255 ff ********
0631 01585 255 ff ********
0632 01586 255 ff ********
0633 01587 255 ff ********
0634 01588 000 00 ........
0635 01589 000 00 ........
0636 01590 255 ff ********
0637 01591 255 ff ********

0638 01592 207 cf **..****
0639 01593 207 cf **..****
063a 01594 207 cf **..****
063b 01595 207 cf **..****
063c 01596 207 cf **..****
063d 01597 207 cf **..****
063e 01598 207 cf **..****
063f 01599 207 cf **..****

0640 01600 243 f3 ****..**
0641 01601 243 f3 ****..**
0642 01602 243 f3 ****..**
0643 01603 243 f3 ****..**
0644 01604 243 f3 ****..**
0645 01605 243 f3 ****..**
0646 01606 243 f3 ****..**
0647 01607 243 f3 ****..**

0648 01608 255 ff ********
0649 01609 255 ff ********
064a 01610 255 ff ********
064b 01611 031 1f ...*****
064c 01612 015 0f ....****
064d 01613 199 c7 **...***
064e 01614 231 e7 ***..***
064f 01615 231 e7 ***..***

0650 01616 231 e7 ***..***
0651 01617 231 e7 ***..***
0652 01618 227 e3 ***...**
0653 01619 240 f0 ****....
0654 01620 248 f8 *****...
0655 01621 255 ff ********
0656 01622 255 ff ********
0657 01623 255 ff ********

0658 01624 231 e7 ***..***
0659 01625 231 e7 ***..***
065a 01626 199 c7 **...***
065b 01627 015 0f ....****
065c 01628 031 1f ...*****
065d 01629 255 ff ********
065e 01630 255 ff ********
065f 01631 255 ff ********

0660 01632 063 3f ..******
0661 01633 063 3f ..******
0662 01634 063 3f ..******
0663 01635 063 3f ..******
0664 01636 063 3f ..******
0665 01637 063 3f ..******
0666 01638 000 00 ........
0667 01639 000 00 ........

0668 01640 063 3f ..******
0669 01641 031 1f ...*****
066a 01642 143 8f *...****
066b 01643 199 c7 **...***
066c 01644 227 e3 ***...**
066d 01645 241 f1 ****...*
066e 01646 248 f8 *****...
066f 01647 252 fc ******..

0670 01648 252 fc ******..
0671 01649 248 f8 *****...
0672 01650 241 f1 ****...*
0673 01651 227 e3 ***...**
0674 01652 199 c7 **...***
0675 01653 143 8f *...****
0676 01654 031 1f ...*****
0677 01655 063 3f ..******

0678 01656 000 00 ........
0679 01657 000 00 ........
067a 01658 063 3f ..******
067b 01659 063 3f ..******
067c 01660 063 3f ..******
067d 01661 063 3f ..******
067e 01662 063 3f ..******
067f 01663 063 3f ..******

0680 01664 000 00 ........
0681 01665 000 00 ........
0682 01666 252 fc ******..
0683 01667 252 fc ******..
0684 01668 252 fc ******..
0685 01669 252 fc ******..
0686 01670 252 fc ******..
0687 01671 252 fc ******..

0688 01672 255 ff ********
0689 01673 195 c3 **....**
068a 01674 129 81 *......*
068b 01675 129 81 *......*
068c 01676 129 81 *......*
068d 01677 129 81 *......*
068e 01678 195 c3 **....**
068f 01679 255 ff ********

0690 01680 255 ff ********
0691 01681 255 ff ********
0692 01682 255 ff ********
0693 01683 255 ff ********
0694 01684 255 ff ********
0695 01685 000 00 ........
0696 01686 000 00 ........
0697 01687 255 ff ********

0698 01688 201 c9 **..*..*
0699 01689 128 80 *.......
069a 01690 128 80 *.......
069b 01691 128 80 *.......
069c 01692 193 c1 **.....*
069d 01693 227 e3 ***...**
069e 01694 247 f7 ****.***
069f 01695 255 ff ********

06a0 01696 159 9f *..*****
06a1 01697 159 9f *..*****
06a2 01698 159 9f *..*****
06a3 01699 159 9f *..*****
06a4 01700 159 9f *..*****
06a5 01701 159 9f *..*****
06a6 01702 159 9f *..*****
06a7 01703 159 9f *..*****

06a8 01704 255 ff ********
06a9 01705 255 ff ********
06aa 01706 255 ff ********
06ab 01707 248 f8 *****...
06ac 01708 240 f0 ****....
06ad 01709 227 e3 ***...**
06ae 01710 231 e7 ***..***
06af 01711 231 e7 ***..***

06b0 01712 060 3c ..****..
06b1 01713 024 18 ...**...
06b2 01714 129 81 *......*
06b3 01715 195 c3 **....**
06b4 01716 195 c3 **....**
06b5 01717 129 81 *......*
06b6 01718 024 18 ...**...
06b7 01719 060 3c ..****..

06b8 01720 255 ff ********
06b9 01721 195 c3 **....**
06ba 01722 129 81 *......*
06bb 01723 153 99 *..**..*
06bc 01724 153 99 *..**..*
06bd 01725 129 81 *......*
06be 01726 195 c3 **....**
06bf 01727 255 ff ********

06c0 01728 231 e7 ***..***
06c1 01729 231 e7 ***..***
06c2 01730 153 99 *..**..*
06c3 01731 153 99 *..**..*
06c4 01732 231 e7 ***..***
06c5 01733 231 e7 ***..***
06c6 01734 195 c3 **....**
06c7 01735 255 ff ********

06c8 01736 249 f9 *****..*
06c9 01737 249 f9 *****..*
06ca 01738 249 f9 *****..*
06cb 01739 249 f9 *****..*
06cc 01740 249 f9 *****..*
06cd 01741 249 f9 *****..*
06ce 01742 249 f9 *****..*
06cf 01743 249 f9 *****..*

06d0 01744 247 f7 ****.***
06d1 01745 227 e3 ***...**
06d2 01746 193 c1 **.....*
06d3 01747 128 80 *.......
06d4 01748 193 c1 **.....*
06d5 01749 227 e3 ***...**
06d6 01750 247 f7 ****.***
06d7 01751 255 ff ********

06d8 01752 231 e7 ***..***
06d9 01753 231 e7 ***..***
06da 01754 231 e7 ***..***
06db 01755 000 00 ........
06dc 01756 000 00 ........
06dd 01757 231 e7 ***..***
06de 01758 231 e7 ***..***
06df 01759 231 e7 ***..***

06e0 01760 063 3f ..******
06e1 01761 063 3f ..******
06e2 01762 207 cf **..****
06e3 01763 207 cf **..****
06e4 01764 063 3f ..******
06e5 01765 063 3f ..******
06e6 01766 207 cf **..****
06e7 01767 207 cf **..****

06e8 01768 231 e7 ***..***
06e9 01769 231 e7 ***..***
06ea 01770 231 e7 ***..***
06eb 01771 231 e7 ***..***
06ec 01772 231 e7 ***..***
06ed 01773 231 e7 ***..***
06ee 01774 231 e7 ***..***
06ef 01775 231 e7 ***..***

06f0 01776 255 ff ********
06f1 01777 255 ff ********
06f2 01778 252 fc ******..
06f3 01779 193 c1 **.....*
06f4 01780 137 89 *...*..*
06f5 01781 201 c9 **..*..*
06f6 01782 201 c9 **..*..*
06f7 01783 255 ff ********

06f8 01784 000 00 ........
06f9 01785 128 80 *.......
06fa 01786 192 c0 **......
06fb 01787 224 e0 ***.....
06fc 01788 240 f0 ****....
06fd 01789 248 f8 *****...
06fe 01790 252 fc ******..
06ff 01791 254 fe *******.

0700 01792 255 ff ********
0701 01793 255 ff ********
0702 01794 255 ff ********
0703 01795 255 ff ********
0704 01796 255 ff ********
0705 01797 255 ff ********
0706 01798 255 ff ********
0707 01799 255 ff ********

0708 01800 015 0f ....****
0709 01801 015 0f ....****
070a 01802 015 0f ....****
070b 01803 015 0f ....****
070c 01804 015 0f ....****
070d 01805 015 0f ....****
070e 01806 015 0f ....****
070f 01807 015 0f ....****

0710 01808 255 ff ********
0711 01809 255 ff ********
0712 01810 255 ff ********
0713 01811 255 ff ********
0714 01812 000 00 ........
0715 01813 000 00 ........
0716 01814 000 00 ........
0717 01815 000 00 ........

0718 01816 000 00 ........
0719 01817 255 ff ********
071a 01818 255 ff ********
071b 01819 255 ff ********
071c 01820 255 ff ********
071d 01821 255 ff ********
071e 01822 255 ff ********
071f 01823 255 ff ********

0720 01824 255 ff ********
0721 01825 255 ff ********
0722 01826 255 ff ********
0723 01827 255 ff ********
0724 01828 255 ff ********
0725 01829 255 ff ********
0726 01830 255 ff ********
0727 01831 000 00 ........

0728 01832 063 3f ..******
0729 01833 063 3f ..******
072a 01834 063 3f ..******
072b 01835 063 3f ..******
072c 01836 063 3f ..******
072d 01837 063 3f ..******
072e 01838 063 3f ..******
072f 01839 063 3f ..******

0730 01840 051 33 ..**..**
0731 01841 051 33 ..**..**
0732 01842 204 cc **..**..
0733 01843 204 cc **..**..
0734 01844 051 33 ..**..**
0735 01845 051 33 ..**..**
0736 01846 204 cc **..**..
0737 01847 204 cc **..**..

0738 01848 252 fc ******..
0739 01849 252 fc ******..
073a 01850 252 fc ******..
073b 01851 252 fc ******..
073c 01852 252 fc ******..
073d 01853 252 fc ******..
073e 01854 252 fc ******..
073f 01855 252 fc ******..

0740 01856 255 ff ********
0741 01857 255 ff ********
0742 01858 255 ff ********
